Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotConfig,Neighborhood,YearBuilt,RoofStyle,RoofMatl,MasVnrArea,Foundation,BsmtExposure,HeatingQC,CentralAir,GrLivArea,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageCars,SaleType,SalePrice,Has_Alley,Artery,Feedr,RRNn,RRAn,PosN,PosA,RRNe,RRAe,1Fam_BldgType,Overall_Total,BrkCmnArea,BrkFaceArea,StoneArea,Exter_Total,Bsmt_Total,Has_BsmtFin,BsmtFinSF_Total,SF_QualFinished,SF_Total,Bath,Garage_Total,Has_WoodDeck,Has_OpenPorch,Has_EnclosedPorch,Has_3SsnPorch,Has_ScreenPorch,Has_PorchOrDeck,Has_Pool,Has_Fence,Has_Shed,Post_Collapse
414,30,RM,56,8960,Pave,Inside,OldTown,1927,Gable,CompShg,0,CBlock,No,Gd,Y,1028,1,TA,Typ,1,2,WD,115000,1,1,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1028,2036,1,10,0,0,1,0,0,1,0,0,0,1
415,60,RL,59,11228,Pave,CulDSac,SawyerW,1993,Gable,CompShg,0,PConc,No,Ex,Y,2097,1,Gd,Typ,1,3,WD,228000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,581,2678,3177,3,10,1,1,0,0,0,1,0,0,0,0
416,20,RL,73,8899,Pave,Inside,Gilbert,2007,Gable,CompShg,0,PConc,Av,Ex,Y,1340,1,Gd,Typ,0,2,New,181134,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,24,1364,2680,2,10,1,1,0,0,0,1,0,0,0,0
417,60,RL,74,7844,Pave,Inside,Sawyer,1978,Hip,CompShg,203,CBlock,No,TA,Y,1400,1,TA,Typ,1,2,WD,149500,0,0,0,0,0,0,0,0,0,1,13,0,203,0,10,10,1,209,1609,2072,1.5,10,0,0,0,0,0,0,0,0,0,0
418,70,RL,86,22420,Pave,Inside,Crawfor,1918,Hip,CompShg,0,BrkTil,No,TA,N,2624,1,TA,Typ,1,3,WD,239000,0,0,1,0,0,0,0,0,0,1,12,0,0,0,10,12,1,1128,3752,3994,3.5,10,0,0,0,0,0,0,0,0,0,0
419,50,RL,60,8160,Pave,Inside,Edwards,1940,Gable,CompShg,0,BrkTil,No,Fa,N,1134,1,TA,Typ,0,1,WD,126000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,312,1446,1890,2.5,10,0,0,0,0,0,0,0,0,0,0
420,20,RL,65,8450,Pave,Inside,NAmes,1968,Gable,CompShg,0,CBlock,No,Ex,Y,1056,1,TA,Typ,1,1,WD,142000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,775,1831,2112,2,10,0,1,1,0,0,1,0,0,0,1
421,90,RM,78,7060,Pave,Inside,Mitchel,1997,Gable,CompShg,200,PConc,Gd,Ex,Y,1344,2,TA,Typ,0,4,WD,206300,0,0,0,0,0,0,0,0,0,0,12,0,200,0,12,14,1,1309,2653,2688,4,10,0,0,0,0,0,0,0,0,0,0
422,20,RL,NA,16635,Pave,FR2,NWAmes,1977,Gable,CompShg,126,CBlock,No,Gd,Y,1602,1,Gd,Typ,1,2,WD,215000,0,0,0,0,0,0,0,0,0,1,13,0,0,126,12,12,1,1246,2848,3204,2.5,10,1,0,0,0,0,1,0,0,0,1
423,20,RL,100,21750,Pave,Inside,Mitchel,1954,Hip,CompShg,0,CBlock,No,Ex,Y,988,1,TA,Typ,0,2,WD,113000,0,1,0,0,0,0,0,0,0,1,10,0,0,0,10,10,0,0,988,1976,1,10,0,0,0,0,0,0,0,0,0,0
424,60,RL,80,9200,Pave,Inside,NoRidge,1998,Gable,CompShg,473,PConc,No,Gd,Y,2630,1,Gd,Typ,1,3,WD,315000,0,0,0,0,0,0,0,0,0,1,13,0,473,0,12,12,1,986,3616,4100,3.5,10,0,1,0,0,0,1,0,0,0,0
425,20,RL,72,9000,Pave,Inside,NAmes,1956,Gable,CompShg,74,CBlock,No,Gd,Y,1196,1,TA,Typ,1,1,WD,139000,0,0,0,0,0,0,0,0,0,1,11,0,74,0,10,12,1,616,1812,2392,2,10,0,1,0,0,0,1,0,0,0,0
426,60,RM,60,3378,Pave,Inside,OldTown,1946,Gable,CompShg,0,CBlock,No,Gd,Y,1389,1,TA,Typ,2,1,WD,135000,1,0,0,0,0,0,0,0,0,1,15,0,0,0,12,10,0,0,1389,2040,1.5,10,0,0,1,0,0,1,0,0,0,1
427,80,RL,NA,12800,Pave,Inside,SawyerW,1989,Gable,CompShg,145,PConc,Gd,Gd,Y,1644,1,Gd,Typ,1,2,WD,275000,0,0,0,0,0,0,0,0,0,1,12,0,145,0,12,12,1,1518,3162,3162,3.5,10,1,0,0,0,1,1,0,0,0,1
428,20,RL,77,8593,Pave,Inside,NAmes,1957,Hip,CompShg,0,CBlock,No,Ex,Y,907,1,TA,Typ,0,1,WD,109008,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,288,1195,1814,1,10,0,0,0,0,0,0,0,0,0,0
429,20,RL,64,6762,Pave,Inside,CollgCr,2007,Gable,CompShg,108,PConc,No,Ex,Y,1208,1,Gd,Typ,0,2,New,195400,0,0,0,0,0,0,0,0,0,1,12,0,108,0,12,12,1,664,1872,2416,3,10,1,1,0,0,0,1,0,0,0,0
430,20,RL,130,11457,Pave,Corner,Timber,1988,Gable,CompShg,0,CBlock,Mn,TA,Y,1412,1,Gd,Typ,1,2,WD,175000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,1005,2417,2804,3,10,0,0,1,0,0,1,0,0,0,1
431,160,RM,21,1680,Pave,Inside,BrDale,1971,Gable,CompShg,232,CBlock,No,TA,Y,987,1,TA,Typ,0,1,COD,85400,0,0,0,0,0,0,0,0,0,0,11,0,232,0,10,10,1,387,1374,1470,1.5,10,0,0,0,0,0,0,0,0,0,0
432,50,RM,60,5586,Pave,Inside,OldTown,1920,Gable,CompShg,0,BrkTil,No,Gd,Y,1198,1,TA,Typ,0,0,ConLD,79900,0,0,1,0,0,0,0,0,0,1,13,0,0,0,10,10,0,0,1198,2099,1,0,0,1,0,0,0,1,0,1,0,0
433,160,RM,24,1920,Pave,Inside,BrDale,1971,Gable,CompShg,376,CBlock,No,Ex,Y,1365,1,TA,Min1,0,2,WD,122500,0,0,0,0,0,0,0,0,0,0,10,0,376,0,10,10,1,471,1836,2130,2.5,10,1,1,0,0,0,1,0,0,0,0
434,60,RL,100,10839,Pave,Corner,Gilbert,1997,Gable,CompShg,0,PConc,No,Ex,Y,1604,1,TA,Typ,1,2,WD,181000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,0,0,1604,2530,2.5,10,0,1,0,0,0,1,0,0,0,0
435,180,RM,21,1890,Pave,Inside,MeadowV,1972,Gable,CompShg,0,CBlock,Av,Gd,Y,630,1,TA,Typ,0,0,WD,81000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,12,1,495,1125,1260,2,0,1,0,0,0,0,1,0,0,0,0
436,60,RL,43,10667,Pave,CulDSac,CollgCr,1996,Gable,CompShg,0,PConc,Av,Ex,Y,1661,1,Gd,Typ,1,2,ConLw,212000,0,0,0,0,0,1,0,0,0,1,13,0,0,0,12,12,1,729,2390,2460,3.5,10,1,1,0,0,0,1,0,0,0,1
437,50,RM,40,4400,Pave,Inside,OldTown,1920,Gable,CompShg,0,BrkTil,No,TA,Y,1118,1,TA,Typ,0,2,WD,116000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,8,0,0,1118,1766,1,10,0,0,0,0,0,0,0,0,0,0
438,45,RM,50,6000,Pave,Inside,BrkSide,1926,Gable,CompShg,0,PConc,No,Gd,Y,904,1,TA,Typ,0,1,WD,119000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,10,0,0,904,1788,1,10,0,0,1,0,0,1,0,0,0,1
439,30,RL,40,4280,Pave,Inside,Crawfor,1913,Gable,CompShg,0,PConc,No,TA,N,694,1,Gd,Typ,1,1,WD,90350,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,365,1059,1134,1,12,0,0,1,0,0,1,0,1,0,0
440,50,RL,67,12354,Pave,Corner,Edwards,1920,Gable,CompShg,0,BrkTil,Mn,Gd,Y,1196,1,Gd,Typ,0,2,ConLI,110000,1,0,0,0,0,0,0,0,0,1,14,0,0,0,10,8,0,0,1196,1880,1,10,0,1,0,0,0,1,0,1,1,1
441,20,RL,105,15431,Pave,Inside,NridgHt,2008,Hip,CompShg,200,PConc,Gd,Ex,Y,2402,1,Ex,Typ,2,3,WD,555000,0,0,0,0,0,0,0,0,0,1,15,0,0,200,14,14,1,2306,4708,5496,3,10,0,1,0,0,1,1,0,0,0,1
442,90,RL,92,12108,Pave,Inside,Edwards,1955,Gable,CompShg,270,CBlock,No,TA,N,1440,2,Fa,Typ,0,0,WD,118000,0,0,0,0,0,0,0,0,0,0,8,0,270,0,10,10,1,133,1573,2880,2,0,0,0,0,0,0,0,0,0,0,0
443,50,RM,52,6240,Pave,Inside,BrkSide,1930,Gable,CompShg,0,PConc,No,TA,Y,1573,1,TA,Typ,1,2,WD,162900,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1573,2651,2,10,0,0,0,0,0,0,0,0,0,0
444,120,RL,53,3922,Pave,Inside,Blmngtn,2006,Gable,CompShg,72,PConc,Av,Ex,Y,1258,1,Gd,Typ,1,3,New,172500,0,0,0,0,0,0,0,0,0,0,12,0,72,0,12,14,0,0,1258,2516,2,10,1,1,0,0,0,1,0,0,0,0
445,60,RL,70,8750,Pave,Inside,CollgCr,1994,Gable,CompShg,0,PConc,No,Ex,Y,1908,1,Gd,Typ,1,2,WD,210000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,14,12,1,642,2550,2823,3.5,10,1,1,0,0,0,1,0,0,0,0
446,20,RL,73,9855,Pave,Corner,Edwards,1956,Hip,CompShg,0,CBlock,No,Fa,Y,1689,1,TA,Typ,1,2,COD,127500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,0,0,1689,3125,1,10,0,0,0,0,0,0,0,1,0,1
447,20,RL,137,16492,Pave,Corner,NAmes,1966,Gable,CompShg,0,CBlock,No,Ex,Y,1888,1,Gd,Mod,1,2,WD,190000,0,0,0,0,0,0,1,0,0,1,12,0,0,0,12,10,1,960,2848,3405,2.5,10,0,0,0,0,0,0,0,0,0,1
448,60,RL,NA,11214,Pave,Corner,Gilbert,1998,Gable,CompShg,0,PConc,No,Gd,Y,1886,1,Gd,Typ,1,2,WD,199900,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,0,0,1886,2816,2.5,10,1,0,0,0,0,1,0,0,0,0
449,50,RM,50,8600,Pave,Inside,IDOTRR,1937,Gable,CompShg,0,BrkTil,No,TA,Y,1376,1,TA,Typ,1,1,WD,119500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,0,0,1376,2156,2,10,0,0,0,0,0,0,0,0,0,0
450,50,RM,50,6000,Pave,Inside,OldTown,1948,Gable,CompShg,0,CBlock,No,Ex,Y,1183,1,TA,Typ,0,1,WD,120000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,12,10,1,331,1514,1832,1.5,10,0,1,0,0,0,1,0,0,0,0
451,30,RM,70,5684,Pave,Inside,OldTown,1930,Hip,CompShg,0,BrkTil,No,Ex,Y,813,1,Gd,Typ,0,1,WD,110000,0,0,0,0,0,0,0,0,0,1,14,0,0,0,10,10,0,0,813,1626,1,6,0,1,0,0,0,1,0,0,0,0
452,20,RL,62,70761,Pave,Inside,ClearCr,1975,Gable,WdShngl,0,CBlock,Gd,TA,Y,1533,1,Gd,Typ,2,2,WD,280000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,12,1,655,2188,3066,3,10,1,1,0,0,0,1,0,0,0,0
453,60,RL,NA,9303,Pave,Corner,Timber,1996,Hip,CompShg,42,PConc,No,Ex,Y,1756,1,TA,Typ,0,2,WD,204000,0,0,0,0,0,0,0,0,0,1,11,0,42,0,12,14,1,742,2498,2628,3.5,10,1,1,0,0,0,1,0,0,0,0
454,60,FV,75,9000,Pave,Inside,Somerst,2008,Gable,CompShg,0,PConc,No,Ex,Y,1590,1,Gd,Typ,0,2,WD,210000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,0,0,1590,2358,2.5,10,0,1,0,0,0,1,0,0,0,1
455,90,RL,63,9297,Pave,Inside,Mitchel,1976,Gable,CompShg,0,CBlock,No,TA,Y,1728,2,TA,Typ,0,2,WD,188000,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,1,1606,3334,3456,4,10,0,0,0,0,0,0,0,0,0,0
456,20,RL,80,9600,Pave,Inside,NWAmes,1973,Hip,CompShg,320,CBlock,No,Fa,Y,1242,1,TA,Typ,1,2,WD,175500,0,0,0,0,0,0,0,0,0,1,13,0,320,0,10,10,1,916,2158,2484,1.5,10,0,0,0,0,0,0,0,0,0,0
457,70,RM,34,4571,Pave,Inside,OldTown,1916,Gable,CompShg,0,BrkTil,No,Fa,N,1344,1,TA,Typ,0,3,COD,98000,1,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,0,0,1344,1968,1,6,0,0,1,0,0,1,0,0,0,0
458,20,RL,NA,53227,Pave,CulDSac,ClearCr,1954,Flat,Tar&Grv,0,CBlock,Gd,Ex,Y,1663,1,Gd,Min1,2,2,WD,256000,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,12,1,1116,2779,3027,2,10,1,1,0,0,0,1,0,0,0,0
459,70,RM,NA,5100,Pave,Inside,OldTown,1925,Hip,CompShg,0,PConc,No,Fa,Y,1666,1,Gd,Typ,1,1,WD,161000,1,0,0,0,0,0,0,0,0,1,15,0,0,0,12,10,0,0,1666,2254,1,10,1,1,0,0,0,1,0,1,0,0
460,50,RL,NA,7015,Pave,Corner,BrkSide,1950,Gable,CompShg,161,CBlock,No,TA,Y,1203,1,Gd,Typ,1,1,WD,110000,0,0,0,0,0,0,0,0,0,1,9,161,0,0,10,10,1,185,1388,1912,2,10,0,0,1,0,0,1,0,0,0,1
461,60,FV,75,8004,Pave,Inside,Somerst,2009,Gable,CompShg,110,PConc,No,Ex,Y,1935,1,TA,Typ,0,2,New,263435,0,0,0,0,1,0,0,0,0,1,13,0,0,110,12,12,1,544,2479,2767,3.5,10,0,1,0,0,0,1,0,0,0,1
462,70,RL,60,7200,Pave,Inside,SWISU,1936,Gable,CompShg,0,PConc,No,Ex,Y,1135,1,Gd,Typ,0,2,WD,155000,0,0,1,0,0,0,0,0,0,1,16,0,0,0,14,14,1,560,1695,1695,2,10,1,0,0,0,0,1,0,1,0,1
463,20,RL,60,8281,Pave,Inside,Sawyer,1965,Gable,CompShg,0,CBlock,No,Gd,Y,864,1,TA,Typ,1,1,WD,62383,0,0,0,0,0,0,0,0,0,1,10,0,0,0,10,10,1,864,1728,1728,1,10,0,0,1,0,0,1,0,1,0,1
464,70,RL,74,11988,Pave,Inside,Crawfor,1934,Hip,CompShg,0,CBlock,No,Fa,Y,1660,1,TA,Typ,1,1,WD,188700,0,0,0,0,0,0,0,0,0,1,13,0,0,0,10,10,1,326,1986,2375,1.5,10,0,0,0,0,0,0,0,0,0,0
465,20,RL,60,8430,Pave,Inside,CollgCr,1978,Gable,CompShg,136,CBlock,No,TA,Y,1040,1,TA,Typ,0,0,WD,124000,0,0,0,0,0,0,0,0,0,1,10,0,136,0,10,12,1,616,1656,2080,2,0,0,0,0,0,0,0,0,0,0,1
466,120,RM,NA,3072,Pave,Inside,Blmngtn,2004,Hip,CompShg,18,PConc,No,Ex,Y,1414,1,Gd,Typ,1,2,WD,178740,0,0,0,0,0,0,0,0,0,0,12,0,18,0,12,12,0,0,1414,2789,2,10,1,1,0,0,0,1,0,0,0,0
467,20,RL,85,10628,Pave,Inside,NAmes,1970,Flat,Tar&Grv,0,CBlock,Gd,TA,Y,1277,1,TA,Typ,1,2,WD,167000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,778,2055,2554,2,10,0,0,0,0,1,1,0,1,0,0
468,70,RL,79,9480,Pave,Inside,NAmes,1942,Gable,CompShg,224,CBlock,No,Ex,Y,1644,1,Gd,Typ,2,1,WD,146500,0,1,0,0,0,0,0,0,0,1,12,0,0,224,10,10,1,386,2030,2372,1.5,10,1,0,0,0,0,1,0,0,0,0
469,20,RL,98,11428,Pave,Inside,NridgHt,2006,Gable,CompShg,248,PConc,No,Ex,Y,1634,1,Gd,Typ,1,3,WD,250000,0,0,0,0,0,0,0,0,0,1,13,0,0,248,12,12,0,0,1634,3260,2,10,0,1,0,0,0,1,0,0,0,0
470,60,RL,76,9291,Pave,Corner,SawyerW,1993,Gable,CompShg,120,PConc,No,Ex,Y,1710,1,Gd,Typ,0,2,WD,187000,0,0,0,0,0,0,0,1,0,1,11,0,120,0,12,12,1,426,2136,2542,2.5,10,1,1,0,0,0,1,0,0,0,0
471,120,RL,NA,6820,Pave,Corner,StoneBr,1985,Gable,CompShg,0,PConc,Av,TA,Y,1502,1,Gd,Typ,0,2,WD,212000,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,12,1,1488,2990,2990,2.5,10,0,1,0,0,1,1,0,0,0,1
472,60,RL,92,11952,Pave,Inside,NWAmes,1977,Mansard,WdShake,0,CBlock,No,TA,Y,1969,1,TA,Typ,1,2,WD,190000,0,0,0,0,0,0,1,0,0,1,13,0,0,0,10,12,0,0,1969,2777,2.5,10,0,0,0,0,1,1,0,0,0,0
473,180,RM,35,3675,Pave,Inside,Edwards,2005,Gable,CompShg,80,PConc,Gd,Ex,Y,1072,1,TA,Typ,0,2,WD,148000,0,0,0,0,0,0,0,0,0,0,11,0,80,0,10,12,1,459,1531,1619,2,10,0,1,0,0,0,1,0,0,0,0
474,20,RL,110,14977,Pave,Inside,NridgHt,2006,Gable,CompShg,304,PConc,Gd,Ex,Y,1976,1,Gd,Typ,1,3,New,440000,0,0,0,0,0,0,0,0,0,1,13,0,304,0,12,14,1,1350,3326,3952,3,10,1,1,0,0,0,1,0,0,0,0
475,120,RL,41,5330,Pave,Inside,StoneBr,2000,Gable,CompShg,0,PConc,Av,Ex,Y,1652,1,Ex,Typ,0,2,WD,251000,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,12,1,1196,2848,3146,3,10,1,1,0,0,0,1,0,0,0,0
476,20,RL,80,8480,Pave,Corner,Sawyer,1963,Hip,CompShg,0,CBlock,No,TA,Y,970,1,TA,Typ,0,2,WD,132500,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,630,1600,1940,2,10,0,1,0,0,1,1,0,0,0,0
477,20,RL,75,13125,Pave,Inside,CollgCr,1997,Gable,CompShg,215,PConc,Gd,Ex,Y,1493,1,Gd,Typ,1,2,WD,208900,0,0,0,0,0,0,0,0,0,1,11,0,215,0,10,12,1,994,2487,2971,3,10,1,1,0,0,0,1,0,0,0,0
478,60,RL,105,13693,Pave,Inside,NridgHt,2006,Hip,CompShg,772,PConc,Av,Ex,Y,2643,1,Ex,Typ,1,3,WD,380000,0,0,0,0,0,0,0,0,0,1,14,0,772,0,14,12,0,0,2643,4796,2.5,10,1,1,0,0,0,1,0,0,0,0
479,20,RL,79,10637,Pave,Inside,CollgCr,2007,Hip,CompShg,336,PConc,Gd,Ex,Y,1718,1,Gd,Typ,1,3,WD,297000,0,0,0,0,0,0,0,0,0,1,13,0,0,336,12,14,1,1288,3006,3423,3,10,1,1,0,0,0,1,0,0,0,1
480,30,RM,50,5925,Pave,Inside,OldTown,1937,Hip,CompShg,435,BrkTil,No,TA,Y,1131,1,TA,Typ,0,2,WD,89471,0,0,0,0,0,0,0,0,0,1,11,435,0,0,10,8,1,168,1299,2038,1,10,0,1,0,0,0,1,0,1,0,0
481,20,RL,98,16033,Pave,FR2,NridgHt,2004,Hip,CompShg,378,PConc,Gd,Ex,Y,1850,1,Gd,Typ,1,3,WD,326000,0,0,0,0,0,0,0,0,0,1,14,0,378,0,12,14,1,1261,3111,3683,3,10,1,1,0,0,0,1,0,0,0,0
482,20,RL,72,11846,Pave,Inside,NridgHt,2003,Hip,CompShg,562,PConc,Gd,Ex,Y,1792,1,Ex,Typ,1,3,WD,374000,0,0,0,0,0,0,0,0,0,1,14,0,562,0,12,14,1,1567,3359,3584,3,10,1,1,0,0,0,1,0,0,0,0
483,70,RM,50,2500,Pave,Corner,OldTown,1915,Gable,CompShg,0,PConc,No,Ex,Y,1826,1,Ex,Min2,1,1,WD,155000,1,0,0,0,0,0,0,0,0,1,15,0,0,0,12,10,1,299,2125,2736,2.5,6,0,0,0,0,0,0,0,0,0,1
484,120,RM,32,4500,Pave,FR2,Mitchel,1998,Hip,CompShg,116,PConc,No,Ex,Y,1216,1,TA,Typ,0,2,WD,164000,0,0,0,0,0,0,0,0,0,0,11,0,116,0,10,14,1,897,2113,2432,3,10,0,1,0,0,0,1,0,0,0,0
485,20,RL,NA,7758,Pave,Corner,Sawyer,1962,Gable,CompShg,0,CBlock,No,Gd,Y,999,1,Gd,Typ,0,1,WD,132500,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,10,1,588,1587,1998,2,10,0,1,0,0,0,1,0,0,0,0
486,20,RL,80,9600,Pave,Inside,NAmes,1950,Gable,CompShg,0,CBlock,No,Gd,Y,1113,1,Gd,Typ,1,1,WD,147000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,10,1,607,1720,2226,1,10,0,1,1,0,0,1,0,0,0,1
487,20,RL,79,10289,Pave,Inside,NAmes,1965,Hip,CompShg,168,CBlock,No,TA,Y,1073,1,TA,Typ,0,2,WD,156000,0,0,0,0,0,0,0,0,0,1,12,0,168,0,10,10,1,836,1909,2146,2.5,10,0,0,0,0,0,0,0,0,0,0
488,20,RL,70,12243,Pave,Inside,NWAmes,1971,Gable,CompShg,0,CBlock,Av,Gd,Y,1484,1,TA,Typ,1,2,WD,175000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,12,1,998,2482,2968,2,10,1,0,0,0,1,1,0,0,0,0
489,190,RL,60,10800,Pave,Corner,OldTown,1900,Gable,CompShg,0,CBlock,No,TA,N,2414,2,TA,Mod,1,2,ConLD,160000,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,8,1,664,3078,3368,2,8,1,0,0,0,0,1,0,0,0,0
490,180,RM,21,1526,Pave,Inside,MeadowV,1970,Gable,CompShg,0,CBlock,Av,TA,Y,630,1,Gd,Typ,0,1,WD,86000,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,12,1,515,1145,1260,2,10,0,0,0,0,0,0,0,0,0,1
491,160,RM,NA,2665,Pave,Inside,MeadowV,1976,Gable,CompShg,0,PConc,Mn,TA,Y,1304,1,TA,Typ,1,1,WD,115000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,12,0,0,1304,1568,1.5,10,1,1,0,0,0,1,0,0,0,0
492,50,RL,79,9490,Pave,Inside,NAmes,1941,Gable,CompShg,0,CBlock,No,TA,Y,1578,1,Fa,Typ,2,1,WD,133000,0,1,0,0,0,0,0,0,0,1,13,0,0,0,10,10,1,568,2146,2384,2,10,0,0,1,0,0,1,0,1,0,0
493,60,RL,105,15578,Pave,Corner,Gilbert,2006,Gable,CompShg,0,PConc,No,Gd,Y,1456,1,TA,Typ,0,2,New,172785,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,12,0,0,1456,2184,2.5,10,0,0,0,0,0,0,0,0,0,0
494,20,RL,70,7931,Pave,Inside,NAmes,1960,Gable,CompShg,0,CBlock,No,TA,Y,1269,1,TA,Typ,1,1,WD,155000,0,0,0,0,0,0,0,0,0,1,11,0,0,0,10,10,1,906,2175,2538,1.5,10,0,0,0,0,0,0,0,0,0,0
495,30,RM,50,5784,Pave,Inside,OldTown,1938,Gable,CompShg,0,BrkTil,No,Gd,Y,886,1,TA,Typ,0,1,WD,91300,0,1,0,0,0,0,0,0,0,1,13,0,0,0,10,8,0,0,886,1076,1,10,1,1,1,0,0,1,0,0,0,1
496,30,C (all),60,7879,Pave,Inside,IDOTRR,1920,Gable,CompShg,0,CBlock,No,TA,N,720,1,TA,Typ,0,0,WD,34900,0,0,0,0,0,0,0,0,0,1,9,0,0,0,10,10,1,495,1215,1440,1,0,0,1,1,0,0,1,0,1,0,1
497,20,RL,NA,12692,Pave,Inside,NoRidge,1992,Hip,CompShg,0,PConc,No,Ex,Y,3228,1,Gd,Typ,1,2,WD,430000,0,0,0,0,0,0,0,0,0,1,13,0,0,0,12,12,1,1231,4459,6428,4,10,1,1,1,0,0,1,0,0,0,0
498,50,RL,60,9120,Pave,Inside,BrkSide,1925,Gable,CompShg,0,PConc,No,Ex,Y,1820,1,TA,Typ,0,1,WD,184000,1,0,0,0,0,0,0,0,0,1,13,0,0,0,12,10,1,329,2149,2846,3,10,0,1,0,0,0,1,0,1,0,0
499,20,RL,65,7800,Pave,Inside,Sawyer,1967,Hip,CompShg,89,PConc,No,Ex,Y,899,1,Gd,Typ,0,1,WD,130000,0,0,0,0,0,0,0,0,0,1,12,0,89,0,10,10,1,450,1349,1763,1,10,1,0,0,0,0,1,0,1,0,1
500,20,RL,70,7535,Pave,Inside,NAmes,1958,Gable,CompShg,0,CBlock,No,Fa,Y,912,1,TA,Typ,0,1,WD,120000,0,0,0,0,0,0,0,0,0,1,12,0,0,0,10,10,1,390,1302,1824,1.5,10,1,1,0,0,0,1,0,1,1,0
501,160,RM,21,1890,Pave,Inside,BrDale,1973,Gable,CompShg,285,CBlock,No,TA,Y,1218,1,TA,Typ,0,1,WD,113000,0,0,0,0,0,0,0,0,0,0,11,0,285,0,10,10,1,356,1574,1890,1.5,10,1,1,0,0,0,1,0,0,0,0
502,60,FV,75,9803,Pave,Inside,Somerst,2005,Gable,CompShg,0,PConc,No,Gd,Y,1768,1,Gd,Typ,0,2,WD,226700,0,0,0,0,0,0,0,0,0,1,12,0,0,0,12,12,1,400,2168,2634,2.5,10,0,1,0,0,0,1,0,0,0,0
503,20,RL,70,9170,Pave,Corner,Edwards,1965,Hip,CompShg,0,CBlock,No,Ex,Y,1214,1,TA,Typ,0,2,WD,140000,0,0,1,0,0,0,0,0,0,1,12,0,0,0,10,10,1,794,2008,2428,2,6,0,0,1,0,0,1,0,1,1,0
504,20,RL,100,15602,Pave,Inside,Crawfor,1959,Gable,CompShg,0,CBlock,No,TA,Y,1801,1,TA,Typ,2,2,WD,289000,0,0,0,0,0,0,0,0,0,1,15,0,0,0,10,10,1,1247,3048,3302,3,10,0,1,0,0,1,1,0,1,0,1
505,160,RL,24,2308,Pave,Inside,NPkVill,1974,Gable,CompShg,0,CBlock,No,TA,Y,1322,1,TA,Typ,1,2,WD,147000,0,0,0,0,0,0,0,0,0,0,11,0,0,0,10,10,1,752,2074,2177,3,10,1,0,0,0,0,1,0,0,0,1
506,90,RM,60,7596,Pave,Inside,OldTown,1952,Hip,CompShg,360,CBlock,No,Gd,Y,1960,2,TA,Typ,0,2,COD,124500,1,1,0,0,0,0,0,0,0,0,10,0,360,0,10,10,0,0,1960,2920,2,10,0,0,0,0,0,0,0,0,0,1
507,60,RL,80,9554,Pave,Inside,SawyerW,1993,Gable,CompShg,125,PConc,No,Ex,Y,1911,1,Gd,Typ,1,2,WD,215000,0,0,0,0,0,0,0,0,0,1,13,0,125,0,12,12,1,380,2291,2688,2.5,10,1,1,0,0,0,1,0,0,0,0
508,20,FV,75,7862,Pave,Inside,Somerst,2009,Gable,CompShg,0,PConc,No,Ex,Y,1218,1,Gd,Typ,0,2,New,208300,0,0,0,0,0,0,0,0,0,1,11,0,0,0,12,12,1,27,1245,2436,2,10,0,1,0,0,0,1,0,0,0,1
